,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
19769,6.44e+17,within an hour,1.0,0.77,False,2,True,True,Miguel Hidalgo,19.4328328,-99.1857953,Private room,2,1.0,1.0,1.0,True,False,True,False,True,False,False,True,990.0,1,1125,0,5,5,5.0,4.8,5.0,5.0,5.0,5.0,5.0,False,2,1.67
19776,6.45e+17,within an hour,0.95,0.85,False,14,True,True,CuauhtÃ©moc,19.43289958,-99.16457914,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,599.0,1,365,363,5,5,5.0,4.8,4.8,4.8,4.6,5.0,4.6,False,14,1.43
19778,6.45e+17,within an hour,1.0,0.99,False,27,True,True,CuauhtÃ©moc,19.41168,-99.17855,Private room,2,3.5,1.0,1.0,True,False,False,False,True,False,False,True,385.0,1,365,363,12,12,4.08,4.5,4.17,4.33,4.83,4.92,4.33,True,20,3.71
19784,6.44e+17,within an hour,1.0,0.99,False,9,True,True,Ãlvaro ObregÃ³n,19.35676,-99.25426,Private room,2,1.0,1.0,1.0,True,False,False,True,True,False,False,True,420.0,1,365,351,1,1,4.0,5.0,4.0,5.0,5.0,5.0,5.0,True,5,0.38
19786,6.45e+17,within an hour,0.95,0.93,True,7,True,True,CuauhtÃ©moc,19.40305,-99.16697,Private room,1,1.0,1.0,1.0,True,False,True,False,True,False,False,False,450.0,3,365,5,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,7,0.31
19787,6.45e+17,within an hour,0.95,0.93,True,7,True,True,CuauhtÃ©moc,19.40386,-99.16908,Private room,3,1.0,1.0,1.0,False,False,True,False,True,False,False,False,600.0,3,365,5,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,7,0.62
19788,6.45e+17,within an hour,1.0,1.0,True,4,True,False,CoyoacÃ¡n,19.35505,-99.16312,Private room,2,1.5,1.0,1.0,True,True,False,False,True,False,False,False,837.0,2,365,63,8,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,4,2.4
19798,6.45e+17,within an hour,1.0,1.0,True,8,True,True,CuauhtÃ©moc,19.44061,-99.16358,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,False,400.0,1,1125,153,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,8,1.08
19804,6.44e+17,within an hour,1.0,0.81,False,1,True,True,Benito JuÃ¡rez,19.39463624,-99.16709896,Private room,4,1.0,1.0,1.0,True,False,True,False,True,False,False,False,406.0,1,14,12,12,12,4.92,5.0,5.0,5.0,5.0,4.92,5.0,False,1,5.54
19807,6.46e+17,within a day,0.75,1.0,False,3,True,True,CuauhtÃ©moc,19.41896,-99.15701,Private room,2,1.0,1.0,1.0,False,False,False,False,True,False,True,False,1450.0,1,365,356,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,3,0.44
19808,6.44e+17,unknown,0.0,0.0,False,1,False,False,La Magdalena Contreras,19.30063,-99.23568,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,True,650.0,1,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
19812,6.44e+17,within an hour,0.95,0.93,True,7,True,True,CuauhtÃ©moc,19.40535,-99.1691,Private room,2,1.0,1.0,1.0,False,False,True,False,True,False,False,False,600.0,3,365,0,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,7,0.0
19813,6.46e+17,within a few hours,1.0,1.0,False,2,False,False,CoyoacÃ¡n,19.305,-99.18245,Private room,1,1.0,1.0,1.0,True,False,True,False,False,False,False,True,700.0,3,1125,356,2,2,4.5,5.0,5.0,5.0,4.5,5.0,4.5,False,2,0.98
19819,6.44e+17,within an hour,1.0,1.0,False,1,True,False,Benito JuÃ¡rez,19.38423,-99.17677,Private room,1,1.0,1.0,1.0,True,False,True,False,True,False,False,False,307.0,1,1125,344,17,17,5.0,5.0,4.94,4.88,4.94,4.94,4.94,True,1,5.0
19821,6.44e+17,within an hour,1.0,0.99,True,45,True,True,Miguel Hidalgo,19.4311201,-99.1774945,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,False,933.0,1,90,361,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,30,0.6
19822,6.44e+17,within a day,0.6,1.0,False,1,False,True,CoyoacÃ¡n,19.35199,-99.14843,Private room,5,1.0,1.0,4.0,True,False,False,False,False,False,False,False,800.0,1,365,365,5,5,4.4,4.8,4.6,4.8,5.0,4.8,4.6,False,1,1.67
19825,6.44e+17,within an hour,1.0,0.99,True,45,True,True,Miguel Hidalgo,19.4311201,-99.1774945,Private room,2,1.0,1.0,1.0,True,True,False,False,True,False,False,False,933.0,1,90,360,1,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,True,30,0.48
19828,6.44e+17,within an hour,1.0,0.99,True,45,True,True,Miguel Hidalgo,19.4311201,-99.1774945,Private room,2,1.0,1.0,1.0,True,True,False,False,True,False,False,False,933.0,1,90,358,5,5,4.4,5.0,4.4,5.0,4.6,5.0,4.8,True,30,1.44
19831,6.44e+17,within a few hours,1.0,0.91,False,4,True,True,Gustavo A. Madero,19.49245,-99.14421,Private room,3,1.0,1.0,1.0,True,False,False,False,False,False,False,False,320.0,5,90,50,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,3,0.47
19833,6.44e+17,within an hour,1.0,0.99,True,45,True,True,Miguel Hidalgo,19.4311201,-99.1774945,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,False,1661.0,1,90,349,6,6,4.83,4.67,5.0,4.67,4.67,4.83,4.5,True,30,1.71
19834,6.46e+17,a few days or more,0.0,0.0,False,1,True,False,Gustavo A. Madero,19.49098592,-99.13939696,Private room,2,1.0,1.0,1.0,False,False,False,False,False,False,False,True,850.0,2,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
19836,6.44e+17,within an hour,1.0,0.99,True,45,True,True,Miguel Hidalgo,19.4311201,-99.1774945,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,False,1785.0,1,90,348,11,11,4.45,4.55,4.55,4.82,4.82,5.0,4.73,True,30,3.27
19840,6.46e+17,within an hour,1.0,1.0,False,2,True,True,CuauhtÃ©moc,19.41154,-99.16608,Private room,1,1.0,1.0,1.0,True,True,True,False,True,False,False,False,839.0,3,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,2,0.0
19842,6.47e+17,within a few hours,0.78,0.8,False,1,True,False,Miguel Hidalgo,19.4456767,-99.17602815,Private room,2,1.0,1.0,2.0,True,False,False,False,False,False,False,True,450.0,1,365,362,2,2,4.5,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.69
19844,6.47e+17,within an hour,1.0,0.99,False,13,True,True,Benito JuÃ¡rez,19.3829504,-99.157078,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,False,400.0,2,365,365,3,3,3.0,5.0,4.33,4.33,4.33,5.0,3.67,True,13,0.93
19847,6.47e+17,within an hour,1.0,0.99,False,13,True,True,Benito JuÃ¡rez,19.3819,-99.15674,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,False,400.0,1,365,356,3,3,4.0,4.67,3.0,5.0,5.0,5.0,4.33,True,13,0.91
19850,6.47e+17,within an hour,1.0,0.99,False,13,True,True,Benito JuÃ¡rez,19.38278,-99.15799,Private room,2,1.0,1.0,1.0,True,True,True,False,True,False,False,False,550.0,1,365,356,3,3,5.0,4.67,4.0,5.0,5.0,5.0,5.0,True,13,0.98
19851,6.46e+17,within an hour,1.0,1.0,True,4,True,True,Ãlvaro ObregÃ³n,19.3877073,-99.1951403,Private room,1,2.0,1.0,1.0,True,False,False,False,True,False,False,True,699.0,2,1125,334,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,3,0.0
19854,6.47e+17,a few days or more,0.25,0.0,False,2,False,False,Venustiano Carranza,19.43924,-99.0811,Private room,2,2.0,1.0,1.0,True,False,False,False,True,False,False,False,350.0,1,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,2,0.0
19856,6.47e+17,within an hour,1.0,1.0,False,1,True,True,Benito JuÃ¡rez,19.3981,-99.16057,Private room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,False,370.0,1,365,341,1,1,5.0,5.0,5.0,5.0,5.0,4.0,5.0,False,1,1.0
19857,6.47e+17,within an hour,1.0,0.99,False,13,True,True,Benito JuÃ¡rez,19.38193,-99.15749,Private room,2,1.0,1.0,1.0,True,False,True,False,True,False,False,False,400.0,2,365,365,3,3,3.67,4.33,3.67,4.67,4.67,4.67,3.67,True,13,1.0
19859,6.46e+17,within an hour,0.92,0.95,True,13,True,True,Miguel Hidalgo,19.4264188,-99.214582,Private room,4,1.0,1.0,2.0,True,False,False,False,True,False,True,False,6650.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,9,0.0
19863,6.46e+17,within an hour,1.0,1.0,True,31,True,True,CuauhtÃ©moc,19.4282265,-99.1462855,Private room,4,1.0,1.0,2.0,True,False,False,False,True,False,False,True,911.0,1,365,128,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,31,0.34
19864,6.46e+17,within an hour,0.92,0.95,True,13,True,True,Miguel Hidalgo,19.42713,-99.21361,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,True,False,6669.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,9,0.0
19866,6.46e+17,within an hour,0.92,0.95,True,13,True,True,Miguel Hidalgo,19.42523,-99.21359,Private room,2,1.0,1.0,1.0,True,False,False,True,True,False,True,False,3100.0,1,365,365,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,9,1.0
19868,6.46e+17,within an hour,0.92,0.95,True,13,True,True,Miguel Hidalgo,19.42707,-99.21543,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,True,False,6365.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,9,0.0
19869,6.47e+17,within an hour,1.0,1.0,True,4,True,False,CoyoacÃ¡n,19.35514,-99.16423,Private room,2,1.5,1.0,1.0,True,True,False,False,True,False,False,False,714.0,2,365,322,9,9,5.0,5.0,5.0,4.89,5.0,5.0,5.0,False,4,2.7
19870,6.46e+17,within an hour,0.92,0.95,True,13,True,True,Miguel Hidalgo,19.42732,-99.21572,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,True,False,6700.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,9,0.0
19871,6.46e+17,within an hour,0.92,0.95,True,13,True,True,Miguel Hidalgo,19.42558,-99.21396,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,True,False,6670.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,9,0.0
19872,6.47e+17,within an hour,1.0,1.0,False,6,True,True,CuauhtÃ©moc,19.4333469,-99.1658866,Private room,2,3.0,1.0,2.0,True,False,False,False,True,False,False,False,402.0,1,365,296,9,9,4.78,4.89,4.78,4.78,5.0,4.89,4.89,True,5,2.7
19874,6.46e+17,within an hour,0.92,0.95,True,13,True,True,Miguel Hidalgo,19.42588,-99.21373,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,True,False,7300.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,9,0.0
19875,6.48e+17,unknown,0.0,0.0,False,1,True,True,Benito JuÃ¡rez,19.37264,-99.15991,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,900.0,1,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
19880,6.46e+17,within an hour,1.0,1.0,True,31,True,True,CuauhtÃ©moc,19.4282265,-99.1462855,Private room,4,1.0,1.0,2.0,True,False,False,False,True,False,False,True,911.0,1,365,128,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,31,0.0
19881,6.48e+17,within an hour,1.0,1.0,False,1,True,True,Miguel Hidalgo,19.39684,-99.18355,Private room,2,1.5,1.0,1.0,True,False,False,False,True,False,False,False,334.0,1,1125,150,14,14,5.0,5.0,4.93,5.0,4.93,4.93,5.0,False,1,4.29
19883,6.48e+17,within an hour,1.0,0.98,True,7,True,True,Gustavo A. Madero,19.49365,-99.11469,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,False,376.0,2,365,365,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,7,0.36
19886,6.48e+17,within an hour,1.0,1.0,False,1,True,True,CuauhtÃ©moc,19.42709558,-99.17304081,Private room,2,1.0,1.0,1.0,True,False,True,False,True,False,False,False,500.0,1,1125,133,7,7,4.86,5.0,4.71,4.86,5.0,5.0,5.0,False,1,3.28
19892,6.48e+17,within a day,0.8,1.0,False,2,True,False,Benito JuÃ¡rez,19.3818,-99.15063,Private room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,False,220.0,3,1125,365,2,2,3.5,3.0,5.0,5.0,4.0,5.0,4.0,True,2,0.63
19898,6.48e+17,within an hour,0.99,1.0,False,56,True,True,Benito JuÃ¡rez,19.36627,-99.17736,Private room,4,2.0,1.0,2.0,True,False,False,False,True,False,False,False,230.0,2,365,363,3,3,4.67,4.67,4.33,5.0,4.67,4.67,5.0,True,56,1.25
19899,6.5e+17,within a few hours,1.0,0.0,False,3,True,True,Miguel Hidalgo,19.40172408,-99.24315964,Private room,2,4.5,4.0,4.0,True,False,False,False,True,False,False,False,800.0,2,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
19900,6.5e+17,within a day,1.0,0.5,False,2,True,True,Ãlvaro ObregÃ³n,19.38198,-99.24163,Private room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,True,250.0,3,1125,342,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.71
19902,6.5e+17,within an hour,1.0,1.0,False,1,True,False,CuauhtÃ©moc,19.43012259,-99.16255374,Private room,2,1.0,1.0,1.0,True,False,True,True,True,False,False,True,381.0,1,30,35,10,10,4.9,5.0,5.0,5.0,4.6,5.0,4.9,True,1,3.09
19905,6.5e+17,a few days or more,0.44,0.25,False,9,True,False,Miguel Hidalgo,19.4345075,-99.1877204,Private room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,False,1950.0,15,365,322,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,4,0.0
19907,6.5e+17,within an hour,1.0,1.0,False,4,True,True,CuauhtÃ©moc,19.42926,-99.14936,Private room,2,1.5,1.0,1.0,True,True,True,False,True,True,False,True,498.0,1,365,358,16,16,4.44,4.69,4.69,4.88,4.88,5.0,4.63,True,4,4.95
19908,6.5e+17,within an hour,1.0,1.0,False,2,True,False,Venustiano Carranza,19.42990914,-99.09804976,Private room,2,1.0,1.0,1.0,True,False,False,True,True,False,False,False,750.0,1,365,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,2,0.0
19909,6.51e+17,within an hour,1.0,0.99,False,13,True,True,Benito JuÃ¡rez,19.38202014,-99.15646912,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,False,550.0,1,365,356,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,13,0.0
19912,6.51e+17,within a day,0.67,0.64,False,2,True,True,Miguel Hidalgo,19.41734657,-99.18109594,Private room,4,2.5,2.0,2.0,True,False,False,False,True,False,False,False,3286.0,2,90,244,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,2,0.0
19914,6.51e+17,within an hour,1.0,1.0,True,2,True,True,Iztacalco,19.40268942,-99.08120935,Private room,2,1.0,1.0,1.0,False,False,False,False,False,False,False,False,800.0,1,365,343,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,2,1.0
19917,6.51e+17,within an hour,1.0,1.0,False,6,True,True,Tlalpan,19.30725,-99.21589,Private room,1,1.0,1.0,1.0,False,False,True,False,True,False,True,True,2643.0,6,200,101,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,5,0.0
19922,6.51e+17,within a day,0.83,0.83,False,2,True,True,CuauhtÃ©moc,19.42998322,-99.16633061,Private room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,False,600.0,3,365,354,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.99
19925,6.49e+17,within a few hours,1.0,0.92,False,2,True,True,CuauhtÃ©moc,19.41761,-99.17177,Private room,2,1.0,1.0,1.0,True,False,True,False,True,False,False,False,800.0,1,1125,365,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.68
19929,6.49e+17,within a few hours,1.0,1.0,False,1,True,True,CuauhtÃ©moc,19.44599127,-99.14322942,Private room,2,1.0,1.0,1.0,False,False,False,False,True,False,False,True,300.0,2,365,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
19933,6.49e+17,within an hour,1.0,1.0,False,26,True,True,Miguel Hidalgo,19.43475,-99.18085,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,False,True,410.0,1,365,358,13,13,4.62,4.85,4.92,4.92,4.85,5.0,4.69,True,26,3.94
19936,6.51e+17,unknown,0.0,1.0,False,1,False,False,Tlalpan,19.2444492,-99.1776309,Private room,2,4.0,4.0,9.0,True,False,False,False,True,False,False,True,1000.0,28,1125,365,1,1,2.0,1.0,2.0,3.0,5.0,1.0,1.0,True,1,0.37
19942,6.49e+17,within a day,0.5,0.0,False,2,True,True,Miguel Hidalgo,19.43948,-99.18534,Private room,2,1.0,1.0,1.0,True,False,True,False,False,False,True,False,1857.0,1,365,100,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,2,0.0
19943,6.51e+17,within an hour,1.0,1.0,False,1,True,True,CuauhtÃ©moc,19.41337,-99.1554,Private room,2,1.0,1.0,1.0,False,False,True,False,True,False,False,False,539.0,2,1125,265,8,8,5.0,4.88,5.0,5.0,5.0,5.0,5.0,True,1,2.61
