,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
4189,10399980.0,within an hour,0.9,0.75,False,2.0,True,True,Copacabana,-22.98558,-43.18872,Private room,2,2.0,1.0,1.0,"[""Iron"", ""Essentials"", ""Fast wifi \u2013 100 Mbps"", ""Microwave"", ""Kitchen"", ""Bed linens"", ""Private entrance"", ""Cooking basics"", ""Lock on bedroom door"", ""Hair dryer"", ""Ethernet connection"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Shampoo"", ""Oven"", ""TV with standard cable"", ""Cable TV"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Beachfront"", ""Pocket wifi"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",False,True,False,True,False,False,False,False,350,2,30,89,9,1,4.89,5.0,5.0,5.0,4.78,5.0,4.67,False,2,0.11
4193,10400511.0,a few days or more,0.0,0.0,False,2.0,True,True,Copacabana,-22.96977,-43.18392,Private room,2,1.0,1.0,1.0,"[""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Oven"", ""Wifi"", ""TV"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Air conditioning"", ""Pocket wifi"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,False,False,False,False,False,180,2,1125,234,17,0,5.0,5.0,4.94,5.0,5.0,5.0,4.94,False,2,0.21
4197,10700032.0,unknown,0.0,0.0,False,1.0,True,False,Copacabana,-22.98291,-43.1949,Private room,2,1.0,1.0,1.0,"[""Cable TV"", ""First aid kit"", ""Essentials"", ""Wifi"", ""Kitchen"", ""Elevator"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,False,False,False,False,1263,3,20,364,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
4205,10706345.0,within a few hours,1.0,1.0,False,2.0,True,True,Recreio dos Bandeirantes,-23.02115,-43.45705,Private room,2,1.0,1.0,1.0,"[""Dryer"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Dining table"", ""Toaster"", ""Beach essentials"", ""Pool"", ""Kitchen"", ""Host greets you"", ""Elevator"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Ethernet connection"", ""Luggage dropoff allowed"", ""Clothing storage: wardrobe"", ""Wifi"", ""BBQ grill"", ""Freezer"", ""Mini fridge"", ""Hangers"", ""Electrolux  stainless steel gas stove"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Ceiling fan"", ""Bluetooth sound system"", ""Mosquito net"", ""Drying rack for clothing"", ""Paid parking garage on premises"", ""Phebo  body soap"", ""Hot water kettle"", ""Brastemp refrigerator"", ""Piano"", ""First aid kit"", ""Barbecue utensils"", ""Baking sheet"", ""Coffee maker"", ""Hot water"", ""Outdoor shower"", ""Private patio or balcony"", ""Dishes and silverware"", ""Eletrolux stainless steel oven"", ""Nespresso machine""]",True,False,True,False,True,False,False,False,350,1,15,364,3,1,5.0,5.0,5.0,4.67,5.0,5.0,5.0,False,1,0.05
4213,10711537.0,a few days or more,0.0,0.0,False,2.0,True,False,Barra da Tijuca,-22.99118,-43.34968,Private room,2,1.5,1.0,2.0,"[""Cable TV"", ""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Lock on bedroom door"", ""Hair dryer"", ""First aid kit"", ""Essentials"", ""Washer"", ""Pool"", ""Breakfast"", ""Shampoo"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Elevator"", ""TV with standard cable"", ""Gym"", ""Free parking on premises""]",True,False,False,True,False,False,True,False,619,4,15,363,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,2,0.0
4218,10517030.0,within a day,0.5,0.2,False,1.0,True,True,Maria da GraÃ§a,-22.88038,-43.26439,Private room,2,2.0,1.0,1.0,"[""Cable TV"", ""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Lock on bedroom door"", ""First aid kit"", ""Iron"", ""Essentials"", ""Washer"", ""Refrigerator"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,False,False,False,False,80,1,1125,267,8,1,5.0,5.0,5.0,5.0,5.0,4.63,4.75,False,1,0.1
4223,10518684.0,within a day,1.0,0.0,False,1.0,True,True,Ipanema,-22.98253,-43.20201,Private room,6,3.0,3.0,3.0,"[""Cable TV"", ""Heating"", ""Air conditioning"", ""Hangers"", ""Dedicated workspace"", ""Essentials"", ""Washer"", ""Coffee maker"", ""Refrigerator"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Carbon monoxide alarm"", ""Elevator"", ""Patio or balcony"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,True,False,True,False,990,4,1125,295,2,0,0.0,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.03
4231,10520696.0,within a day,0.8,0.37,False,3.0,True,True,HumaitÃ¡,-22.95608,-43.19641,Private room,3,1.0,1.0,1.0,"[""Cable TV"", ""Air conditioning"", ""Hangers"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Shampoo"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,False,False,False,False,145,50,55,83,6,0,5.0,4.75,4.75,5.0,5.0,4.75,4.25,False,2,0.07
4241,10730455.0,within an hour,1.0,1.0,True,6.0,True,True,Copacabana,-22.96565,-43.1791,Private room,1,1.0,1.0,1.0,"[""Paid parking off premises"", ""Hangers"", ""Lock on bedroom door"", ""First aid kit"", ""Essentials"", ""Refrigerator"", ""Shampoo"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Host greets you"", ""Elevator"", ""Central air conditioning""]",True,False,False,False,False,False,False,False,88,1,30,52,545,75,4.86,4.9,4.84,4.97,4.96,4.95,4.89,True,2,6.75
4244,10431094.0,a few days or more,0.44,0.6,False,3.0,True,True,Laranjeiras,-22.92918,-43.18802,Private room,2,1.0,1.0,2.0,"[""Iron"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""High chair"", ""Kitchen"", ""Elevator"", ""Lock on bedroom door"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Shampoo"", ""Wifi"", ""TV with standard cable"", ""Free parking on premises"", ""Cable TV"", ""Hangers"", ""Building staff"", ""Air conditioning"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed""]",True,False,False,True,False,False,True,False,119,7,35,363,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,3,0.0
4257,10740658.0,a few days or more,0.0,0.0,False,2.0,True,False,Barra da Tijuca,-23.00926,-43.36703,Private room,4,2.0,2.0,2.0,"[""Iron"", ""Microwave"", ""Washer"", ""Kitchen"", ""Elevator"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Oven"", ""Wifi"", ""TV with standard cable"", ""Free parking on premises"", ""Cable TV"", ""Hangers"", ""Refrigerator"", ""Air conditioning"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove"", ""Shared pool""]",True,False,False,True,False,False,False,False,1229,2,1125,179,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,2,0.0
4258,10740691.0,a few days or more,0.0,0.0,False,2.0,True,False,Barra da Tijuca,-23.00244,-43.36335,Private room,4,2.0,2.0,2.0,"[""Cable TV"", ""Air conditioning"", ""Hair dryer"", ""Iron"", ""Washer"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""Shared pool"", ""TV with standard cable"", ""Free parking on premises""]",False,False,False,True,False,False,False,False,1271,2,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,2,0.0
4264,10437802.0,unknown,0.0,0.0,False,2.0,True,False,Lagoa,-22.96224,-43.20188,Private room,2,1.0,1.0,2.0,"[""Cable TV"", ""Hangers"", ""Iron"", ""Washer"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV with standard cable""]",False,False,False,True,False,False,False,False,170,180,365,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
4270,10746705.0,within a day,0.6,0.75,False,1.0,True,False,Recreio dos Bandeirantes,-23.01714,-43.46005,Private room,2,1.0,1.0,1.0,"[""Cable TV"", ""Air conditioning"", ""Hangers"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Coffee maker"", ""Breakfast"", ""Shampoo"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,486,2,1125,365,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,2.0
4278,10548639.0,within a day,0.5,1.0,False,1.0,True,False,Barra da Tijuca,-22.98682,-43.41236,Private room,2,1.0,1.0,1.0,"[""Hangers"", ""Gym"", ""Iron"", ""Breakfast"", ""Washer"", ""Shampoo"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV""]",True,False,False,False,False,False,False,False,650,2,1125,363,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
4279,10760452.0,a few days or more,0.0,0.0,False,1.0,True,True,Santa Teresa,-22.91922,-43.18906,Private room,1,1.5,1.0,1.0,"[""Bed linens"", ""Hangers"", ""Free street parking"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Extra pillows and blankets"", ""Refrigerator"", ""Oven"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Stove""]",True,False,False,False,False,False,False,False,284,2,1125,365,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.01
4281,10761338.0,a few days or more,0.0,0.0,False,3.0,True,True,JacarepaguÃ¡,-22.9661,-43.38254,Private room,2,1.0,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Dryer"", ""Hot tub"", ""First aid kit"", ""Gym"", ""Essentials"", ""Washer"", ""Pool"", ""Breakfast"", ""Shampoo"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,True,False,707,3,60,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,3,0.0
4289,10768732.0,a few days or more,0.0,0.0,False,2.0,True,False,SÃ£o CristÃ³vÃ£o,-22.89997,-43.21915,Private room,4,2.0,1.0,1.0,"[""Cable TV"", ""Air conditioning"", ""Breakfast"", ""Pool"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,646,2,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,2,0.0
4290,10449716.0,within a few hours,0.9,0.67,False,3.0,True,True,Flamengo,-22.9340553,-43.1766586,Private room,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Free street parking"", ""Essentials"", ""Microwave"", ""Dining table"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Lock on bedroom door"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Private hot tub"", ""Freezer"", ""HDTV with Amazon Prime Video, Netflix"", ""Body soap"", ""Laundromat nearby"", ""Refrigerator"", ""Beachfront"", ""Fast wifi \u2013 52 Mbps"", ""Drying rack for clothing"", ""Air conditioning"", ""Bathtub"", ""Portable fans"", ""Coffee maker"", ""Cleaning products"", ""Hot water"", ""Outdoor shower"", ""Private patio or balcony"", ""Dishes and silverware"", ""Long term stays allowed"", ""Stove""]",False,False,False,False,True,False,False,False,500,3,1125,159,1,1,5.0,4.0,5.0,5.0,5.0,5.0,5.0,False,3,1.0
4291,10449766.0,within a few hours,0.9,0.67,False,3.0,True,True,Flamengo,-22.9337788,-43.1765747,Private room,2,2.0,1.0,2.0,"[""Dedicated workspace"", ""Free street parking"", ""Essentials"", ""Microwave"", ""Dining table"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Wifi"", ""Body soap"", ""Laundromat nearby"", ""Refrigerator"", ""Beachfront"", ""Drying rack for clothing"", ""Air conditioning"", ""Portable fans"", ""Coffee maker"", ""Cleaning products"", ""Hot water"", ""55\"" HDTV with Amazon Prime Video, Netflix"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,False,True,False,False,False,250,2,1125,364,2,1,5.0,5.0,5.0,5.0,5.0,5.0,4.5,False,3,0.13
4293,10770468.0,a few days or more,0.0,0.0,False,1.0,True,False,Vargem Grande,-22.98913,-43.4987,Private room,4,1.0,1.0,2.0,"[""Cable TV"", ""Air conditioning"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Pool"", ""Washer"", ""Breakfast"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,False,False,False,False,284,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
4298,10455056.0,unknown,0.0,1.0,False,1.0,True,True,Santa Teresa,-22.91632,-43.18057,Private room,3,2.0,3.0,2.0,"[""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Dining table"", ""Room-darkening shades"", ""Window AC unit"", ""Kitchen"", ""Window guards"", ""Bed linens"", ""Private entrance"", ""Lock on bedroom door"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Oven"", ""Wifi"", ""BBQ grill"", ""Wine glasses"", ""Clothing storage: dresser"", ""Hangers"", ""Laundromat nearby"", ""Refrigerator"", ""Ceiling fan"", ""Drying rack for clothing"", ""Portable fans"", ""Barbecue utensils"", ""Cleaning products"", ""Hot water"", ""Private patio or balcony"", ""Dishes and silverware"", ""Long term stays allowed"", ""Gas stove"", ""Paid parking lot off premises""]",True,True,True,False,True,False,False,False,400,5,1125,0,3,0,4.67,4.67,5.0,5.0,5.0,4.67,4.67,False,1,0.04
4305,10771937.0,unknown,0.0,0.0,False,3.0,True,True,Ipanema,-22.98641,-43.20276,Private room,2,1.0,1.0,1.0,"[""Paid parking on premises"", ""Hangers"", ""Lock on bedroom door"", ""Essentials"", ""Building staff"", ""Shampoo"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Elevator""]",True,False,False,False,False,False,False,False,232,1,30,205,68,0,4.84,4.94,4.85,4.93,4.93,4.99,4.75,False,3,0.84
4306,10775683.0,within an hour,1.0,1.0,True,7.0,True,True,Santa Teresa,-22.91656,-43.18626,Private room,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""42\"" HDTV with Amazon Prime Video, Netflix"", ""Iron"", ""Essentials"", ""Microwave"", ""Dining table"", ""Toaster"", ""Window guards"", ""Kitchen"", ""Elevator"", ""Host greets you"", ""Conditioner"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Shampoo"", ""Oven"", ""Wine glasses"", ""Clothing storage: walk-in closet"", ""Body soap"", ""Shared fenced garden or backyard"", ""Hangers"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Fast wifi \u2013 78 Mbps"", ""Refrigerator"", ""Paid dryer \u2013 In unit"", ""Drying rack for clothing"", ""Paid street parking off premises"", ""Breakfast"", ""Coffee maker"", ""Cleaning products"", ""AC - split type ductless system"", ""Hot water"", ""Dishes and silverware"", ""Stove""]",False,False,True,False,True,False,False,False,99,5,15,5,144,26,4.97,4.97,4.99,4.98,4.96,4.84,4.92,True,1,1.94
4308,10780614.0,a few days or more,0.0,0.0,False,3.0,True,True,JacarepaguÃ¡,-22.96606,-43.38388,Private room,2,1.0,1.0,1.0,"[""Heating"", ""Dryer"", ""Essentials"", ""Washer"", ""Pool"", ""Smoke alarm"", ""Kitchen"", ""Elevator"", ""Shampoo"", ""Wifi"", ""Carbon monoxide alarm"", ""TV"", ""Free parking on premises"", ""Indoor fireplace"", ""Gym"", ""Air conditioning"", ""Fire extinguisher"", ""Hot tub"", ""First aid kit"", ""Breakfast"", ""Long term stays allowed""]",True,False,False,False,False,False,True,False,1289,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,3,0.0
4318,10467383.0,a few days or more,0.0,0.0,False,1.0,True,True,PraÃ§a da Bandeira,-22.91511,-43.21199,Private room,2,1.0,1.0,1.0,"[""Cable TV"", ""Air conditioning"", ""Lock on bedroom door"", ""First aid kit"", ""Iron"", ""Breakfast"", ""Washer"", ""Wifi"", ""Kitchen"", ""Elevator"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,155,2,4,180,1,0,0.0,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.01
4323,10786191.0,within a few hours,1.0,1.0,False,2.0,True,True,Centro,-22.91399,-43.1865,Private room,2,2.0,1.0,1.0,"[""Hangers"", ""Iron"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV""]",True,False,False,False,False,False,True,False,207,3,30,363,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,True,2,0.03
4325,10471084.0,unknown,0.0,0.0,False,1.0,True,True,Centro,-22.91617,-43.18916,Private room,2,2.5,1.0,1.0,"[""Cable TV"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,120,1,1125,170,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
4326,10474500.0,a few days or more,0.0,0.0,False,1.0,True,False,Tijuca,-22.92089,-43.22638,Private room,2,1.0,1.0,1.0,"[""Heating"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Pool"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Shampoo"", ""Wifi"", ""TV"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Patio or balcony"", ""Air conditioning"", ""Breakfast"", ""Hot water"", ""Dishes and silverware"", ""Stove""]",True,False,False,False,False,False,False,False,361,2,8,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
4327,10588319.0,within a day,1.0,0.67,False,1.0,True,False,Ipanema,-22.98457,-43.1942,Private room,1,1.0,1.0,1.0,"[""Air conditioning"", ""Lock on bedroom door"", ""Washer"", ""Wifi"", ""TV""]",True,False,False,False,False,False,False,False,309,2,7,364,8,0,4.63,4.75,4.5,5.0,4.88,5.0,4.5,False,1,0.1
4329,10790879.0,within an hour,1.0,0.91,False,4.0,True,True,Copacabana,-22.97278,-43.19203,Private room,1,1.0,1.0,1.0,"[""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Host greets you"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Hair dryer"", ""Ethernet connection"", ""Wifi"", ""TV"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Lake access"", ""First aid kit"", ""Hot water"", ""Long term stays allowed""]",True,False,False,False,True,False,False,False,67,8,40,159,3,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,False,4,0.04
4330,10594743.0,within a few hours,1.0,0.5,False,1.0,True,False,Vila Isabel,-22.9142,-43.2506,Private room,1,1.5,1.0,1.0,"[""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Lock on bedroom door"", ""Cooking basics"", ""Ethernet connection"", ""Clothing storage: wardrobe"", ""Wifi"", ""TV with standard cable"", ""Free parking on premises"", ""Cable TV"", ""Hangers"", ""Refrigerator"", ""Ceiling fan"", ""Drying rack for clothing"", ""Fire extinguisher"", ""Portable fans"", ""First aid kit"", ""Cleaning products"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware""]",True,False,True,True,False,False,False,False,51,15,90,63,10,2,4.78,4.44,4.67,4.78,5.0,4.44,4.33,False,1,0.12
4332,10798545.0,unknown,0.0,0.0,False,1.0,True,False,Portuguesa,-22.79522,-43.21013,Private room,2,1.0,1.0,1.0,"[""Air conditioning"", ""Hangers"", ""Hair dryer"", ""Iron"", ""Washer"", ""Long term stays allowed"", ""TV""]",False,False,False,False,False,False,False,False,136,2,60,363,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
4342,10801586.0,a few days or more,0.0,0.0,False,3.0,True,False,Copacabana,-22.98365,-43.19141,Private room,2,1.0,1.0,1.0,"[""Cable TV"", ""Air conditioning"", ""Hangers"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Washer"", ""Shampoo"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,296,3,1125,361,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
4346,10802842.0,within a few hours,1.0,0.91,True,3.0,True,True,Ipanema,-22.98453,-43.20797,Private room,2,1.0,1.0,1.0,"[""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Dining table"", ""Kitchen"", ""Elevator"", ""Cooking basics"", ""Lock on bedroom door"", ""Ethernet connection"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Pour-over coffee"", ""Hangers"", ""Refrigerator"", ""Hot water kettle"", ""Air conditioning"", ""Portable fans"", ""First aid kit"", ""Coffee maker"", ""Cleaning products"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,False,False,False,False,False,203,4,90,352,12,6,4.92,5.0,4.83,5.0,5.0,5.0,4.75,False,3,0.16
4348,10806472.0,a few days or more,0.0,0.0,False,2.0,True,True,Copacabana,-22.9703,-43.18586,Private room,2,1.0,1.0,2.0,"[""Bed linens"", ""Hangers"", ""Pocket wifi"", ""Cooking basics"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Extra pillows and blankets"", ""Microwave"", ""Coffee maker"", ""Refrigerator"", ""Oven"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Stove"", ""Elevator""]",True,False,False,False,False,False,False,False,160,2,1125,180,6,0,4.83,5.0,4.83,5.0,5.0,4.83,5.0,False,2,0.09
